Date;Date;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
BANK CLER AG ;BANK CLER AG - EMPLOYEES;0.0004396043429492129;0.00044218539580462805;0.00043430637121059706;0.0004210044647756272;0.0004226662161816549;0.0003895353300296846;0.0003723557472758313;0.0003534638622226856;0.0003567897025676272;0.00034100513035398517;0.0003161565480763455;0.0002874377874377874;0.0002571444928868011;0.0002583824292206334;0.0002579311308796859;0.00021423328262360907;0.00020965892003836474;0.0002029600309809841;0.00020448170961315072;0.00020727419891101325;0.00018691780852080978;0.00018814015322744264;
BANK J SAFRA ;BANK J SAFRA - EMPLOYEES;0.0004672028218787599;0.0005532187330771558;0.000818156561059963;0.0007382542747250336;0.0007706255056178263;0.000719434958067854;0.0006580626728585447;0.0006522913545749876;0.0008410824736908636;0.0008495119807378478;0.0008652150865689322;0.0008441024066024066;0.0008427546870648558;;;;;;;;;;
BANK LINTH LLB AG ;BANK LINTH LLB AG - EMPLOYEES;0.0001498203141889694;0.00015323899179132486;0.00015775540248384924;0.0001695989550043996;0.0001709509855257012;0.00015733674567974232;0.0001410970677570367;0.00013101578489326673;0.00013078640937678362;0.00013531083572446132;0.00012857032955104717;0.000126000126000126;0.00011595761094329333;0.00011128831221113425;9.854678684681958e-05;9.040173684336911e-05;9.20222409218162e-05;8.418745679704497e-05;8.443999169293054e-05;8.206557649191701e-05;8.611919973733645e-05;8.440882550204183e-05;
BANQUE CANT VAUDOISE ;BANQUE CANT VAUDOISE - EMPLOYEES;0.0014738901961660457;0.0015538174040535609;0.0017110393654017494;0.0016514282559840165;0.0016307647162550158;0.001490258127426269;0.0013992613773415672;0.0011401160855605552;0.0010473857219546604;0.0010579343164102036;0.0010464781741327035;0.00100504788004788;0.0009368792750271942;0.0009614342450587989;0.0009784288122648515;0.0009167301126772898;0.0009216454335623138;0.0008746394160211915;0.0008653958067556558;0.0009008455568055576;0.0009340997289691776;0.0009823966919876193;
BANQUE CANTON GENEVE ;BANQUE CANTON GENEVE - EMPLOYEES;0.0005848249106499245;0.0005765941725029512;0.0005409669064931996;0.0005513628772495971;0.0005202563457140434;0.000527839404861071;0.0004935470046439085;0.0004727718535722987;0.0004624038323154065;0.0004244831862646407;0.00039519568509543187;0.00035535973035973035;0.00035078390256067395;0.0003508001145785754;0.0003569807074553158;0.00036396115927043917;0.0003752040854080238;0.0003403903658604845;0.00034734504690983863;0.0003657779980782587;0.00040123718059440844;0.00042407807511266797;
BANQUE CANTONALE ;BANQUE CANTONALE - EMPLOYEES;0.00028584138891316535;0.0002915436750606138;0.00028613125632698163;0.00028798567653688244;0.00029209735322108;0.00027026392604665415;0.00025116448990775413;0.0002687217375257641;0.00026540338304493745;0.0002678936304060907;0.00026135607974311226;0.00021705490455490456;0.0002159043383672198;0.0002501567713615496;0.00025943950006611686;0.0002509589882162278;0.00024855491877851383;0.00024391609104441138;0.00024829921881596876;0.00025416881404925155;0.0002593362264817518;0.00028678661194669636;
BANQUE CANTONALE 1 ;BANQUE CANTONALE 1 - EMPLOYEES.1;7.162462388858625e-05;7.33729070865242e-05;6.961675656169864e-05;7.183014564892218e-05;7.066871448897097e-05;6.597992560763387e-05;6.147382620119856e-05;6.0211509653075774e-05;5.691124090035772e-05;5.783447010803588e-05;;;;5.757960501358685e-05;6.083755718604678e-05;5.46177160095355e-05;5.5023607973869475e-05;5.278781074841739e-05;5.29461569534051e-05;7.081086885873982e-05;7.339704523068446e-05;7.576454819159176e-05;
BARRY CALLEBAUT ;BARRY CALLEBAUT - EMPLOYEES;0.0033893560552048434;0.003188799528335578;0.004843154724838173;0.005212341217135214;0.006012225014571216;0.005419235812888544;0.004821889834219727;0.004232646123019919;0.003984334086495236;0.004105701769461981;0.003978303229960681;0.0029393466893466893;0.002959587559640541;0.004189279161408697;0.0046854974827832225;0.004440043637671722;0.004695031652804828;0.0047909488927529165;0.005280922723714629;0.005747872977493867;0.006035683686136619;0.006499988050557836;
BASELLAND KANTONALBK ;BASELLAND KANTONALBK - EMPLOYEES;0.0005250282063025727;0.0005480241909825346;0.0005422442781732308;0.0005606741924263093;0.0005491968668857172;0.0005132476905439982;0.00046954293917486904;0.00044322361272403;0.00036937584238212946;0.0003759240557022332;0.0003688493060890697;0.00032385969885969886;0.0003173066006565433;0.00031789748314224;0.00031977426752335334;0.00035784020833833606;0.0003116423313692435;0.00030626031580762846;0.0003126561854576077;0.0003221660059996971;0.0003474126807585731;0.0003844160968647206;
BASILEA PHARMACEUTIC ;BASILEA PHARMACEUTIC - EMPLOYEES;;;;;;0.00012561562759914912;0.00011475114224223732;0.00013937849456730503;0.00016416704105872419;0.00016368246256991288;0.00015807827403817274;0.00014765639765639766;9.70356576931325e-05;9.67724454009863e-05;0.00011564163762636992;0.00011771059484813685;0.00011384194753214375;0.00010466548682875862;0.00010269728719410472;0.00010551288406103616;7.682224067478307e-05;7.830698269466531e-05;
BASLER KANTONALBANK ;BASLER KANTONALBANK - EMPLOYEES;0.0008890652855161211;0.0009187846329861215;0.0009043791494620668;0.0009058579479058519;0.0009112898992196828;0.000855201343452793;0.000813210900890141;0.0007855371953813312;0.0007945684787242251;0.0007987704173411748;0.0007239984950948311;0.0006629772254772255;0.0006535351545632474;0.0006483753841866083;0.0006506099090805333;0.0006045616151400309;0.0005829656396541861;0.0005661037635433727;0.0005650632957613406;0.0006021268583749796;0.0006458939980300233;0.0006554396148923609;
BELIMO HOLDINGS AG ;BELIMO HOLDINGS AG - EMPLOYEES;0.0004271193167667988;0.00046231424642128514;0.00046751803489140746;0.0004888440467773871;0.0005485238315096319;0.0005322803613923541;0.0005444824606391873;0.0005541688943996048;0.0005866235600498411;0.0005761622682460933;0.0005812011208803484;0.0005768443268443269;0.0005953137599473678;0.00063579496628448;0.0006978721435887019;0.0006634169125640993;0.0006830516851928625;0.00069716315574634;0.0007485491155481411;0.0008389446648230831;0.0008934866972748655;0.0009768033360808576;
BELL FOOD GROUP AG ;BELL FOOD GROUP AG - EMPLOYEES;0.0025732296068596678;0.002576492878932106;0.002580290793662959;0.0026144842828325285;0.0023825452313424498;0.0021100887747210603;0.0018933938469969157;0.0018626542013974645;0.0037265918320330393;0.0035797354564039946;0.0034187061398655494;0.0029821670446670448;0.0031386183480843705;0.003196393871594578;0.0031670725017761046;0.0038364237072904765;0.004639533703382909;0.00481370225945482;0.005503661728828955;0.0056085959705333;0.005746499327927723;0.006128284126208482;
BELLEVUE GROUP AG ;BELLEVUE GROUP AG - EMPLOYEES;4.402614495903926e-05;5.843859856448829e-05;6.322989816154281e-05;6.850467594295357e-05;7.605299749765447e-05;0.0001046796896659576;4.976452597239884e-05;4.8503716109422154e-05;;5.6197645482336754e-05;5.058504769221528e-05;4.183597933597934e-05;4.026979794264999e-05;3.870897816039452e-05;4.022317830482432e-05;4.2375814145329265e-05;5.692097376607188e-05;4.55067334038081e-05;5.4771886503522515e-05;4.689461513823829e-05;4.893136348712298e-05;4.6272307955938596e-05;
BERGBAHNEN TITLIS AG ;BERGBAHNEN TITLIS AG - EMPLOYEES;;;;;;;;;;;;;;;;;;;;;;0.00012254534304814507;
BERNER KANTO ;BERNER KANTO - EMPLOYEES;0.0008575241667394959;0.0009746259605032992;0.0009561127025033291;0.0009630560268485122;0.0009644596939304324;0.0009142026230826964;0.0008389713613935004;0.0008122978663382538;0.000771037869505808;0.0009269883463542732;0.0006634018233801983;0.0005975162225162225;0.0005856101941780546;0.0005666026678227748;0.0005716719216573156;0.0005136890359172693;0.00047861052108305434;0.00046234841138269024;0.0004564323875293543;0.0005749279815948015;0.0006018557708916126;;
BFW LIEGENSCHAFTEN ;BFW LIEGENSCHAFTEN - EMPLOYEES;;;;;0.0;0.0;0.0;0.0;0.0;0.0;5.269275801272424e-07;4.921879921879922e-07;4.851782884656624e-07;;;;;;;;;;
BIOXELL S.P.A. ;BIOXELL S.P.A. - EMPLOYEES;;;;2.7933945530136404e-05;3.5670874932528204e-05;3.6796496973488124e-05;3.512790068639918e-05;2.7875698913461007e-05;2.4077832688612883e-05;;;;;;;;;;;;;;
BKW AG ;BKW AG - EMPLOYEES;0.0009639754426106059;0.0012116269435703906;0.0012767329941911522;0.001351470888505647;0.0014335653510619826;0.001344975406617152;0.0014332183480050865;0.0014578990531740107;0.0015218284706143732;0.0015615306929169688;0.001508066734324168;0.0014175014175014176;0.001473486462070217;0.0015183596683414752;0.0015948490197862841;0.0018800736209144417;0.002375027630389349;0.0026685148467993068;0.0033319564289642865;0.004689461513823829;0.0050154647574301055;0.005466234181608131;
BOBST GROUP SA ;BOBST GROUP SA - EMPLOYEES;0.0033289022442163116;0.0032771067439441377;0.003233027722158886;0.0033873234424996357;0.003911681605808564;0.0035445177343254855;0.003083644215254408;0.003026185874045327;0.0032499601894925433;0.002994297848612273;0.0026983961378316086;0.0026297604422604423;;;0.0024340050771706817;0.0023104235556792303;0.0023977960198957775;0.0024559984018035228;0.0025834073134161453;0.002604995870929137;0.002770493800640903;0.0029538004056708493;
BONDPARTNERS SA ;BONDPARTNERS SA - EMPLOYEES;2.5627159006007925e-05;2.4024757187622965e-05;2.5547433600623357e-05;2.6603757647748958e-05;2.3556238162990322e-05;2.283920501802711e-05;2.1076740411839508e-05;1.7282933326345823e-05;1.5322257165480923e-05;1.8550679091256793e-05;1.7388610144199003e-05;1.5257827757827757e-05;1.5040526942435537e-05;1.4999729037152877e-05;;;;;;;;;
BOSSARD HOLDING AG ;BOSSARD HOLDING AG - EMPLOYEES;0.0010053731610049263;0.0008869680626565667;0.0008405105654605084;0.0008978768206115272;0.0010028227103673023;0.0010303019152576676;0.0010643753907978951;0.0009884722834713274;0.0009116743013461151;0.0007392991226074398;0.0007340101191172487;0.0007348366723366723;0.0008791430586997804;0.0008912742221430838;0.0009683730176886455;0.0009501599216141606;0.0010335900153022552;0.0010421041949472054;0.0011410809688233857;0.0011723653784559572;0.0012232840871780745;0.0013729146316597165;
BUCHER INDUSTRIES AG ;BUCHER INDUSTRIES AG - EMPLOYEES;0.0036508844983943597;0.003741368943650906;0.0038282829250534103;0.003961964607691013;0.003900240004415112;0.004336911263978704;0.004029170208729986;0.0040481089962128075;0.004581902115948992;0.00391910376213228;0.0041622009554250885;0.004988817488817489;0.004932322480541925;0.0052818400699858326;0.005809232526674252;0.005213166824634285;0.005300765681965443;0.005509955280533084;0.0059582683868081915;0.006146477206168893;0.006164373172107752;0.006896099346136694;
BURCKHARDT COMP ;BURCKHARDT COMP - EMPLOYEES;;;;;;;0.00037469760732159125;0.0003969499525276848;0.00044817602209031704;0.0004997771190468006;0.00046949247389337307;0.00045133638883638886;0.0004769302575617462;;;0.0006521166954586782;0.0006792569536084577;0.0009588268728182366;0.0010105413059899905;0.0011001476711430703;0.0012824910369974931;0.0012905397537601336;0.02708839422933915
BURKHALTER ;BURKHALTER - EMPLOYEES;;;;;;;;;;;;;0.0013715990214924279;0.001391587764866183;0.0014616097416515535;0.0014158230348333902;0.0014410493191777196;0.0013702077427886618;0.0013574299205122997;0.001402148992633325;0.0015511242225417984;0.0016052931452406388;
BVZ HOLDING AG ;BVZ HOLDING AG - EMPLOYEES;0.0001780758997596961;0.00017791306674077548;0.0001500911724036622;;;;;;;;;0.00029629717129717127;0.00029159215136786315;0.0003053170652401118;0.0003182658983369224;0.0003060475466051558;0.0003140140386094965;0.0002989792384630192;0.00029850678144419774;0.00031888338294002035;0.00033077601717295134;0.00033916076271001144;
BYSTRONIC ;BYSTRONIC - EMPLOYEES;0.0015783701521136164;0.0016317355354728788;0.0018081196130841182;0.0018875366051077885;0.0019457452722630006;0.0020809053460869144;0.0019162269824430753;0.0019200781411591941;0.0020345768621877884;0.0019374547486192021;0.0017504534211826995;0.00176006426006426;0.0017597416522649578;0.001716743181413497;0.0016778093250399845;0.0016380606379066724;0.0019438512541113545;0.0021465526146576277;0.0024003779260168743;0.0023569233568478563;0.0023932329881551848;0.0018015690888779168;
CALIDA HOLDING AG ;CALIDA HOLDING AG - EMPLOYEES;0.0008726376194866289;0.0008402171838049761;0.0006361310966555217;0.0005726458833677963;0.00046372137412286664;0.000873599591939537;0.000815552760935901;0.0007225381158369093;0.0006982571479697736;0.0007311149994789442;0.0007250523502550857;0.0006989069489069489;0.0007694927655065407;0.0015077146993473665;0.001508369186430912;0.0014125271381776423;0.0013784362480350405;0.0013360776927358058;0.0013679278654254749;0.0013758880081559115;0.0013578453367676627;0.0012239279697796065;
CARLO GAVAZZI AG ;CARLO GAVAZZI AG - EMPLOYEES;0.001644737922872765;0.0017583524990292699;0.0007651456363386695;0.0006870420412531168;0.0006723623407093524;0.0006578959889915032;0.0006592336028814246;0.0006645566620969105;0.0006588570581156798;0.0005674325369090313;0.0005137543906240614;0.0004931723681723682;0.0004939114976580444;0.0004867654003669611;0.0005123427336576997;0.00048025922698039837;0.00048098222832330733;0.00046234841138269024;0.000492034113756644;0.0005280333664565631;0.000532373234739898;0.0005252669683349952;0.010470477418075455
CASSIOPEA ;CASSIOPEA - EMPLOYEES;;;;;;;;;;;;;;;;3.2958966557478317e-06;4.26907303245539e-06;4.55067334038081e-06;3.6514591002348344e-06;5.627353816588595e-06;5.382449983583528e-06;;
CEMBRA MONEY BANK AG ;CEMBRA MONEY BANK AG - EMPLOYEES;;;;;;;;;;0.00037374162286796773;0.0003709570164095787;0.00034403940653940655;0.00034447658481062037;0.00033870355890345204;0.0003529583896248334;0.0003366523012656714;0.00033441072087567224;0.0003344744905179895;0.00035738655943548444;0.00045159514378123475;0.0004540830531605012;0.0004657740009630742;
CEVA LOGIS ;CEVA LOGIS - EMPLOYEES;;;;;;;;;;;;;;;;0.019372338857726972;0.01999728676691715;0.01923342087311949;0.019581862289784358;0.020257066901264796;0.02181262321528968;;
CHAM GROUP AG ;CHAM GROUP AG - EMPLOYEES;0.0018937813398798677;0.0021037895483215787;0.002011221710209074;0.002030531802464439;0.0007524535504635194;0.0006318846721654167;0.0005661446660624668;0.0005084527481815288;0.0003945481220111338;0.0003606470258623747;0.0003472452753038528;0.0003204143829143829;0.00026442216721378605;0.00021531869101719452;0.00020966331691389675;0.00018315768558370096;0.0001778780430189746;0.00017838639494292772;4.5643238752935435e-06;4.6894615138238295e-06;4.893136348712298e-06;5.084869006147098e-06;
CHARLES VOG ;CHARLES VOG - EMPLOYEES;0.004664142939093442;0.005547121639293594;0.005292789556209144;0.005217661968664764;0.004901716644030244;0.004604637500578911;0.004314877134312699;0.0043547416842608785;0.0043164987329040545;0.004217005844009522;0.003870283076034596;0.003582636395136395;0.003271557199123962;0.0032476832676571004;0.0034481319601810645;0.002923460333648327;;;;;;;
CHOCO LINDT & SPRUEN ;CHOCO LINDT & SPRUEN - EMPLOYEES;0.0038578730903659625;0.003940060178770166;0.003949633234656371;0.003997879680515474;0.00423541162170566;0.004220177549442121;0.004124015540583264;0.0043447064326520325;0.004220187402149603;0.004042411217268282;0.00398989563672348;0.003828730391230391;0.003957599299014409;0.004330083069467132;0.005385883575015976;0.006205702560393775;0.006422108865157059;0.0063477342424971914;0.0066502198863026924;0.006856461679361821;0.006633624947949262;0.007187462340188923;
CHOCO LINDT & SPRUEN 1 ;CHOCO LINDT & SPRUEN 1 - EMPLOYEES.1;0.0038578730903659625;0.003940060178770166;0.003949633234656371;0.003997879680515474;0.00423541162170566;0.004220177549442121;0.004124015540583264;0.0043447064326520325;0.004220187402149603;0.004042411217268282;0.00398989563672348;0.003828730391230391;0.003957599299014409;0.004330083069467132;0.005385883575015976;0.006205702560393775;0.006422108865157059;0.0063477342424971914;0.0066502198863026924;0.006856461679361821;0.006633624947949262;0.007187462340188923;
CI COM SA ;CI COM SA - EMPLOYEES;;;;;;1.3322869593849149e-05;;;;;;;;;;;;;;;;;
CIBA HOLDING AG ;CIBA HOLDING AG - EMPLOYEES;0.013343207455794794;0.01278052150605359;0.012139501761176204;0.012409322754792501;0.013015158102740195;0.012120639218594666;0.008272620611647007;0.0074255286765677435;0.006822235002930382;;;;;;;;;;;;;;
CICOR TECHNOLOGIES ;CICOR TECHNOLOGIES - EMPLOYEES;0.00010710838251228953;0.00010324152413059598;8.494521672207267e-05;8.380183659040922e-05;0.00016287456101267596;0.0004567841003605422;0.00041919294819103023;0.000496187440659606;0.0007929268083136378;0.0006552754584882179;0.0006881674196461786;0.0006752819252819253;0.0007335895721600817;0.0009251445780334291;0.000931166577756683;0.0009219093788506078;;0.0008755495506892677;0.0009261013142970599;0.0009547743642145316;0.0009301852198902078;0.001109009930240682;
CIE FINANC TRADITION ;CIE FINANC TRADITION - EMPLOYEES;;;0.001117700220027272;0.0012171219123845148;0.0012518457995189143;;;;0.0013406975019795808;0.001380388767672932;0.001264626192305382;0.0012304699804699805;0.0011401689778943068;0.0011128831221113426;0.0011061374033826687;0.0010240821751787907;0.0010198341133087878;0.00101252481823473;0.0010497944913175148;0.0010785761481794808;0.0011743527236909514;0.001245792906506039;
