Date;Date;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
BUCHER INDUSTRIES AG ;BUCHER INDUSTRIES AG - BOOK VALUE-OUT SHARES-FISCAL;0.0007827496420107648;0.00029327465947812494;0.0006163529576183208;0.0006443123719899195;0.00019753360811509437;0.00035235905537822913;0.0002644324712463576;0.00026436080332013334;0.0003376755714215509;0.00025446417672769604;0.0013080423315306336;0.0004993208551778009;0.000475290898607484;0.0001845860457567965;0.00012162558126462072;0.0001589734392127969;0.0001259316366064007;9.349465393116338e-05;0.00011076620113865166;7.602930288122286e-05;1.704377033883737e-05;1.782653611767355e-05;
BURCKHARDT COMP ;BURCKHARDT COMP - BOOK VALUE-OUT SHARES-FISCAL;;;;;;0.0002786665521750783;0.00027445326961378515;9.440566014474837e-05;0.00019411623142511492;0.0001959329512819484;0.0012539677533248033;0.0004855665609897135;0.0004495042607360548;0.00017959757343754924;0.00011170275570148579;0.00014342663644878996;0.00011228000739556107;6.317714528370786e-05;9.089596669038101e-05;6.773431236824199e-05;1.0287439624647497e-05;7.794903017745327e-06;0.06488273122410519
BURKHALTER ;BURKHALTER - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;6.129816677642742e-05;5.8759353830001666e-05;0.0003574297580484794;0.00013493824584253036;0.00011444702647178265;2.6483077668919423e-05;1.6524978822637472e-05;2.3222991622937655e-05;1.8002502309175172e-05;1.1008138950949097e-05;1.1404229437603688e-05;8.046593457373876e-06;1.5121523402265638e-06;1.4902286543016406e-06;
BVZ HOLDING AG ;BVZ HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;0.005762911745851324;0.0020863995013513997;0.00495753924486329;0.005303922814793906;0.0015327552378800115;0.0021711189549327293;0.001667154758498905;0.0014790351964910128;0.001891032335153502;0.0015918700883938502;0.009996107627135598;0.003616654803744086;0.003010490914029805;0.001060438240417775;0.0008815129783789916;0.000932564774486353;0.0007301651765441583;0.0004997483125775933;0.0006264527438002498;0.000508854665292046;0.00010824616525407031;0.00010493163729051633;
BYSTRONIC ;BYSTRONIC - BOOK VALUE-OUT SHARES-FISCAL;0.005248605504791349;0.00196267579311007;0.004832980923755151;0.004624839266111778;0.0013836409145666121;0.0022733156789378124;0.001614514593693138;0.0015666725968065513;0.002094049285933144;0.0016562055517304038;0.009085401309195731;0.0032879384159410496;0.0026283245935332994;0.0009431498826049773;0.0005796474479817744;0.0006684563516167455;0.0004850413016317147;0.0002928390593614187;0.00033690303019578836;0.00023955208345836882;4.884014415022547e-05;4.7542817226778084e-05;
CALIDA HOLDING AG ;CALIDA HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;0.00031730864042249073;6.920718898582097e-05;0.00014977750284247773;0.00014774827600817127;4.57802574736762e-05;7.685842165501806e-05;5.465525625928946e-05;5.1793621417861196e-05;6.844290710897553e-05;3.7657478286504113e-05;0.00023055563248851918;9.408137105402916e-05;8.890869263230532e-05;3.129916217583846e-05;1.9428316233883502e-05;2.6250261600699823e-05;1.990366102053768e-05;1.4227848660267066e-05;1.6351924757732887e-05;1.197624619357116e-05;2.548127285812491e-06;2.5045008318833885e-06;
CARLO GAVAZZI AG ;CARLO GAVAZZI AG - BOOK VALUE-OUT SHARES-FISCAL;0.002816326483077002;0.0010648592199665665;0.0018789182742007357;0.001644779269530965;0.0005068639857378202;0.0007806125157202503;0.0005758861723593644;0.0004266864377761706;0.0006127521016994742;0.0004908801392839806;0.0027013793894478176;0.0009153351610429217;0.0007159503362139611;0.00025581992208228906;0.00013897145993903333;0.00017931461959619978;0.00013805997716031013;9.15548967756452e-05;0.00010773926686422278;7.762040201645495e-05;1.6155210866372107e-05;1.802519306576216e-05;0.14841608174499718
CASSIOPEA ;CASSIOPEA - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;;;;6.19703466977801e-06;1.407833800680284e-06;4.6076314260927505e-07;7.379510640367909e-06;4.535514147660412e-06;2.100434960081716e-06;1.2581370544326039e-06;2.2859319012580312e-07;1.9951921793055764e-07;;
CEMBRA MONEY BANK AG ;CEMBRA MONEY BANK AG - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;8.954690877354163e-05;0.0005665549125383745;0.00017404616405852267;0.00019340770863248354;4.7909446176211705e-05;2.978012817117188e-05;4.082781950503315e-05;3.2297154709233406e-05;2.14795456611221e-05;2.554612190781394e-05;2.100397972935628e-05;4.87652926729254e-06;4.926619942124687e-06;
CEVA LOGIS ;CEVA LOGIS - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;;;;;;-1.2175798446651992e-05;-4.115762199071704e-05;-5.176175649038811e-05;-3.920333310748871e-05;3.3486038953353364e-06;2.1456073687055576e-06;1.281497957714486e-06;;
CHAM GROUP AG ;CHAM GROUP AG - BOOK VALUE-OUT SHARES-FISCAL;0.00529837655472661;0.001858329170928636;0.004817000995862517;0.004773613662014863;0.001356768118708868;0.002374362155754501;0.0014940536655366217;0.0013239373574910787;0.0015756286994923743;0.0010102274419459458;0.005066065322232868;0.000910719164946193;0.0007574910724530613;0.0002617457531310709;0.00015340976429973913;0.00019735294332192343;0.00015579088536786208;0.00011368672594976143;0.0002418076164641253;0.00019152318306864472;4.971599539224929e-05;4.9165363229017306e-05;
CHARLES VOG ;CHARLES VOG - BOOK VALUE-OUT SHARES-FISCAL;0.0007838980802770642;0.00025360521692560954;0.0005944011494565314;0.0006626006860663596;0.00020296013125653382;0.0003415905507478297;0.00021011245624154206;0.00018892087845219976;0.00024060940075935132;0.00018861980707814786;0.001005808513908843;0.00026453592786543546;0.00014725485707648976;4.159394684331304e-05;1.93605257945111e-05;1.495632669793535e-05;;;;;;;
CHOCO LINDT & SPRUEN ;CHOCO LINDT & SPRUEN - BOOK VALUE-OUT SHARES-FISCAL;0.03682371867286863;0.014295991216879555;0.03788695381663554;0.0434484361893835;0.014130213431427943;0.024215463908959626;0.01903631024263479;0.01885360858385283;0.026253175170530732;0.023214240094428466;0.1300472068575821;0.045226580322179785;0.041058735848565474;0.02087691647391734;0.013944579176177323;0.02160419284668922;0.01671695403217336;0.011957262742505942;0.014394865956608723;0.011119597740172536;0.0024403407772534877;0.002649700003378302;
CHOCO LINDT & SPRUEN 1 ;CHOCO LINDT & SPRUEN 1 - BOOK VALUE-OUT SHARES-FISCAL.1;0.03682371867286863;0.014295991216879555;0.03788695381663554;0.0434484361893835;0.014130213431427943;0.024215463908959626;0.01903631024263479;0.01885360858385283;0.026253175170530732;0.023214240094428466;0.1300472068575821;0.045226580322179785;0.041058735848565474;0.02087691647391734;0.013944579176177323;0.02160419284668922;0.01671695403217336;0.011957262742505942;0.014394865956608723;0.011119597740172536;0.0024403407772534877;0.002649700003378302;
CI COM SA ;CI COM SA - BOOK VALUE-OUT SHARES-FISCAL;5.243995576539302e-05;;3.179511426060297e-05;2.5704952810564476e-05;1.68140559717653e-06;2.8087940867084706e-05;1.4918235824090343e-05;8.475541197998911e-06;1.1309149297516964e-05;7.120864565643573e-06;4.627844086081602e-06;-9.119559270938957e-07;-4.263433059259041e-06;-2.8785173246052235e-06;-2.2953419081248254e-06;-4.061323186150957e-06;-8.967972825930197e-06;-6.022340862109294e-06;-7.541108426813694e-06;-5.248590177244924e-06;-1.3648639494103115e-06;-1.3064076531558937e-06;
CIBA HOLDING AG ;CIBA HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;0.0009190741167765675;0.00034227059188308637;0.0008670621012397074;0.0008136481323695705;0.0002329470535955828;0.0003216803196534746;0.00017350192489698035;0.00015029249625248694;9.885034200792607e-05;;;;;;;;;;;;;;
CICOR TECHNOLOGIES ;CICOR TECHNOLOGIES - BOOK VALUE-OUT SHARES-FISCAL;0.001303008351831277;0.0005155115891049799;0.0011252669842334122;0.0006743426149904376;0.00013277536649492015;0.00028146000963260817;0.000206271757521808;0.0001912307297158555;0.00021151089517724305;0.00014611948909162254;0.000750476116159456;0.00025935776715611467;0.0002195007642454704;7.838258341797755e-05;4.592696344918519e-05;2.956268831280876e-05;2.227715729994056e-05;1.6184015463910876e-05;2.0012941594236342e-05;1.5393827550897522e-05;3.3427729353155335e-06;3.492960874133647e-06;
CIE FINANC TRADITION ;CIE FINANC TRADITION - BOOK VALUE-OUT SHARES-FISCAL;0.0003993977136826294;0.0001803314466500885;0.0004436214690056668;0.0004319185426021731;0.00013003241122712001;0.00020026899023463694;0.00015303034481399562;0.0001444220047009825;0.00018767227171143002;0.00017007622841521333;0.0008506867400234538;0.0002873535648632026;0.000241826994863102;6.915983545841896e-05;4.942346720493971e-05;6.697150737673468e-05;5.541915215928255e-05;3.6694024414943176e-05;4.1276306343123356e-05;3.094269107727641e-05;6.62861299825343e-06;6.5362598766981704e-06;
CLARIANT AG ;CLARIANT AG - BOOK VALUE-OUT SHARES-FISCAL;0.00033524692263835155;6.611380663724574e-05;7.447689760957301e-05;9.05063725032912e-05;3.599989599782597e-05;6.126435620092481e-05;3.815191232980603e-05;3.1096258513878945e-05;3.4467129518572e-05;2.6603028580937522e-05;0.00014157643023343484;6.470514690935387e-05;5.579972735055016e-05;1.5290439812235484e-05;8.640103343135302e-06;1.0785549411732098e-05;8.152117026587733e-06;5.730385872540644e-06;6.546786744923058e-06;4.30536035561197e-06;8.645409169309449e-07;8.642240637856135e-07;
COLTENE HOLDING ;COLTENE HOLDING - BOOK VALUE-OUT SHARES-FISCAL;;;;;;0.00015271996241342743;0.00011649633592969424;0.00010824650803289884;0.00010910026542750607;8.638244218624648e-05;0.00041691535395495905;0.00014176542274878807;0.00012074443936724333;4.128867675898185e-05;2.596267905401366e-05;3.4479481702000024e-05;2.839178181711777e-05;1.9589701185319414e-05;3.825322901858542e-05;8.636748648713511e-06;1.91906987896137e-06;2.167857515480646e-06;
COMET HOLDING AG ;COMET HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;0.00019013932141338528;6.814130443125573e-05;0.00017275894553343168;0.00016008769246599654;4.782541086008739e-05;7.754309260049106e-05;5.196968229681887e-05;5.267313000178281e-05;6.797572002973339e-05;4.8346922577264266e-05;0.0002625589542838066;9.77229484889315e-05;8.360449586465218e-05;3.214493988007368e-05;2.1919614880819168e-05;3.0189169017055446e-05;2.444132215714373e-05;1.8203769654041534e-05;1.988489085785632e-05;1.4279718661398249e-05;3.5166215277543893e-06;4.2688929609909885e-06;
COMPAGNIE FINAN ;COMPAGNIE FINAN - BOOK VALUE-OUT SHARES-FISCAL;0.0003106282882537346;0.00012361364407536903;0.00028814665510181164;0.0001736350728507458;5.264321321137908e-05;9.178972563389342e-05;6.883377496752969e-05;6.603009600466153e-05;9.406972939533609e-05;4.287835930900343e-05;0.0002589634754169278;0.0001028698778308861;9.960689826427502e-05;4.0353113735825694e-05;2.7443476464054498e-05;3.842414986046366e-05;3.131061328871272e-05;2.007993942307286e-05;2.3485739276060734e-05;1.8963615760065076e-05;4.083027358529226e-06;4.193989521547741e-06;0.032361025879379654
COSMO PHARMA ;COSMO PHARMA - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;9.328452298405295e-06;7.708634059077643e-06;1.2589886290611835e-05;1.4199362431354257e-05;7.009403850380519e-05;2.9226313581317388e-05;4.6934745103416746e-05;2.6612368528165573e-05;1.1438577418477152e-05;4.12166695973242e-05;3.162944114713997e-05;2.1375617889659727e-05;2.2708949568020494e-05;1.5074702404286253e-05;3.461340725334139e-06;3.5971743550981646e-06;
CPH CHEMIE & PAPIER ;CPH CHEMIE & PAPIER - BOOK VALUE-OUT SHARES-FISCAL;0.0015793614191513697;0.0005661353125959893;0.0013437828882429188;0.0013007303609679371;0.00038037997131180564;0.000619446452523468;0.00043597396359000123;0.00036773501639504423;0.0004918593899959249;0.00040820967180723894;0.002106808220788318;0.0007352988207235563;0.0006249548331003581;0.0001299678405508124;7.805539480924158e-05;9.670557776725689e-05;6.766987108309334e-05;4.482910747322841e-05;5.2140562795992025e-05;4.14704259670801e-05;9.970623439742478e-06;6.214331889783474e-06;
CREALOGIX HOLDING ;CREALOGIX HOLDING - BOOK VALUE-OUT SHARES-FISCAL;0.00038878679110949623;0.0003092397563932436;0.0007482010911929455;0.0007253238882503999;0.00021001238431312417;0.00032737130455224624;0.00023552884482801742;0.0001998827812870982;0.0002505935108407418;0.0002108949143120947;0.0009160105392385288;0.0003343255413820115;0.00018894351912185914;6.223020454410108e-05;3.468222431828849e-05;3.60262409580022e-05;2.5049993523232123e-05;1.8388378195454965e-05;3.944425514491524e-05;2.5469468483001917e-05;4.50354270383637e-06;3.8094610755814416e-06;0.014442088215749858
CREDIT SUISSE GROUP ;CREDIT SUISSE GROUP - BOOK VALUE-OUT SHARES-FISCAL;0.00043841226436311306;0.00011746163648325874;0.00025578867396526534;0.00030039335202118475;0.00011096163427724582;0.00018767652220549736;0.000136854954285628;0.00011792718902063115;0.0001023300802533159;9.57357059406616e-05;0.0004619834355932614;0.0001577996067546102;0.00013270529741701094;4.463228203559753e-05;2.7300481006003348e-05;3.1604871390100265e-05;2.0765677082211365e-05;1.1234455348015193e-05;1.3283335424481567e-05;1.0136184178004053e-05;2.2540588333976436e-06;2.0631615646968484e-06;
DAETWYLER HOLDING AG ;DAETWYLER HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;0.0006312204916066309;0.00023146494101502043;0.0005166156928932428;0.0005067083951960237;0.00015018329640829306;0.00023329751664425487;0.00016961749905709754;0.00017910020647879133;0.00021037514727770607;0.00018435706526951547;0.0006528108065428032;0.00025229323185787356;0.00018130949090546596;7.230232162065174e-05;4.855490220048085e-05;6.356978916195151e-05;5.086431511111139e-05;3.613746384934861e-05;3.7544321628626155e-05;2.2470031599692806e-05;5.495165925181683e-06;6.72828286477168e-06;
DATACOLOR AG ;DATACOLOR AG - BOOK VALUE-OUT SHARES-FISCAL;0.010438899460991014;0.0035016045472720525;0.007989346165599829;0.0072379250172368665;0.0023373319422578588;0.0035135505390378754;0.002526381737642293;0.002217040283434758;0.0009639438786204792;0.0005168150775967455;0.0030552848662307426;0.0010769637334366317;0.0010213854277728238;0.0003621508795739757;0.00023058176494590915;0.00031595798221280145;0.0002512996886145714;0.00017590527428879658;0.0002058808996197696;0.0001560759613314883;3.208612146545285e-05;3.581952432299875e-05;
DKSH HOLDING AG ;DKSH HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;4.798191716245782e-05;0.00029351211145956;9.902217337136664e-05;9.742499262180416e-05;3.565195443712546e-05;2.3597428255286046e-05;3.341662478307115e-05;2.7097147482898017e-05;1.657169340087908e-05;2.0284470866560238e-05;1.5435132756044016e-05;3.397418326213712e-06;3.3578693247351977e-06;
DORMAKABA HOLDING ;DORMAKABA HOLDING - BOOK VALUE-OUT SHARES-FISCAL;0.0007577913287023126;-0.00019279186880698986;-0.00036567127091771185;-0.0002415018633687849;-2.5135714578541855e-05;3.492917295425101e-05;6.932570506920341e-05;0.00016535674362415468;0.000242103593917962;0.00024589632641049835;0.0017520839715901633;0.000750483511537017;0.0007675658764728965;0.0002823407095851553;0.00016562793177099888;0.00015123820274725905;0.0001134211320201677;2.8412621994204326e-05;3.1981057105899034e-05;2.6835369376476393e-05;4.221547070340888e-06;6.0037338136676775e-06;0.037759674356283565
DOTTIKON ES HOLDING ;DOTTIKON ES HOLDING - BOOK VALUE-OUT SHARES-FISCAL;;;;;;0.0001068196222289169;7.501023068854414e-05;6.443845936317016e-05;8.89991385956303e-05;7.747891724650358e-05;0.0004601322979588288;0.00015773714401987773;0.00013086679096766505;4.254746693025338e-05;2.4431038814443518e-05;3.268789090640719e-05;2.4746194587424336e-05;1.679664232726804e-05;2.0753475973301516e-05;1.6438905823576626e-05;4.028890296848706e-06;5.742838258891923e-06;0.04712084185146318
DUFRY AG ;DUFRY AG - BOOK VALUE-OUT SHARES-FISCAL;;;;;1.3339893413360813e-05;0.00013928397977946508;0.00011562908138007687;0.0001024338388450432;0.00012875434255424497;0.00010739306637604242;0.0004529235408247402;0.00018720081599317846;0.00020648857635828947;6.141136243554213e-05;6.276865073076558e-05;7.962209704593682e-05;5.7714283342169636e-05;3.756647070695628e-05;4.24758177592133e-05;2.8298592123172748e-05;1.3290267395654597e-06;1.270946121438801e-06;
EDIPRESSE SA ;EDIPRESSE SA - BOOK VALUE-OUT SHARES-FISCAL;0.0035849551869683383;0.0012201423795843715;0.0027595029089234717;0.00324127894856326;0.0008150251740380062;0.001467107424591999;0.0011154569714351711;0.0009602529498337494;0.0010920135504551452;0.0008602134754374153;0.005765314764239466;;;;;;;;;;;;
EDISUN POWER ;EDISUN POWER - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;0.000242243013285516;0.0009467679030106404;0.00028509866013936083;0.00020440704894150128;5.562739219065541e-05;3.1822315157265405e-05;3.116129424778307e-05;2.502959712824856e-05;2.4891385000577754e-05;2.9499495546052502e-05;4.359566364557643e-05;1.002857297055543e-05;9.326744693959883e-06;
EDMOND DE ROTHSCHILD ;EDMOND DE ROTHSCHILD - BOOK VALUE-OUT SHARES-FISCAL;0.09661803046784076;0.03701323507113548;0.09351713270671148;0.09410691031480918;0.030772888518781693;0.048751315478827675;0.037577374410317915;0.03599722727767205;0.04456171726177882;0.037184538815153254;0.20020692514860897;0.07341112792108229;0.0611595336552315;0.026719543467655114;0.015318259218204854;0.02020894830905549;0.01492120281659143;0.009700089660881513;0.011247239234801783;0.007662701183268175;;;
EFG INTERNATIONAL ;EFG INTERNATIONAL - BOOK VALUE-OUT SHARES-FISCAL;;;;;;7.132628041559615e-05;5.251262737199949e-05;4.6863504096224495e-05;5.5353613940553123e-05;4.750936550936019e-05;0.0001539292140632065;4.176883071559508e-05;4.1493188658513634e-05;1.3397765289382142e-05;8.133793499072698e-06;1.0523435645817391e-05;8.229408628630702e-06;4.01215896671859e-06;4.334440287465849e-06;3.3570381114267073e-06;7.300878388605437e-07;7.532560053511732e-07;
ELMA ELECTRONIC AG ;ELMA ELECTRONIC AG - BOOK VALUE-OUT SHARES-FISCAL;0.0036844325860914615;0.0011072918523697755;0.0019844489492099136;0.0018070490903810822;0.0005539730361558434;0.0009225804056059697;0.0006713023924506701;0.0005910541146537006;0.0005843704866355134;0.0004169046222242353;0.0014980865288656078;0.0005794855289334383;0.0005085583558245276;0.00017742297301328417;0.000126137882385346;0.00016085864206764498;0.00013039737361332786;9.114807424919708e-05;0.00012108045653706881;9.922981420480778e-05;2.368814154283818e-05;2.6698794241871504e-05;
EMMI AG ;EMMI AG - BOOK VALUE-OUT SHARES-FISCAL;;;;0.0014888869786606291;0.0004418310774196525;0.0006691316536945532;0.00046457878802065805;0.0003985026004208141;0.000554281222247426;0.0004854702376002422;0.002804117528158829;0.0010518162364333437;0.0009754967294423107;0.0003585935852383282;0.00022538732252899908;0.0003251348443908702;0.00026518319263153995;0.0001861127591582822;0.0002305098388435122;0.00017872705684415205;2.6772301988670477e-05;2.4372566008212138e-05;
EMS;EMS-CHEMIE HOLDING - BOOK VALUE-OUT SHARES-FISCAL;0.0006709629256953326;0.0002951747145536543;0.0006273769113105764;0.0006636138171018443;0.0001530079093430642;0.0002395362382994049;0.0001691984474890051;0.00015955016100089366;0.00017282297204620743;0.00014636717133738406;0.0008347918755277966;0.000278115326396272;0.0002566935383931577;9.097048513069284e-05;5.661560913210518e-05;7.944927478269634e-05;6.450520937722284e-05;4.4579544074650995e-05;5.3596175684842006e-05;4.022391409122083e-05;8.681627626067544e-06;9.277170920028845e-06;
ENERGIEDIENST HLDG ;ENERGIEDIENST HLDG - BOOK VALUE-OUT SHARES-FISCAL;0.00035161621172983144;0.00013179314946148933;0.00035504544257673314;0.000339307974871337;0.00010188278639491959;0.00016836880154315852;0.00012567538723425788;0.0001184993260925248;0.00013765103443395113;0.00011862024185825849;0.0005953009440730737;0.00021562136029644715;0.00018836238202580153;6.424857851344373e-05;2.8672178177679234e-05;3.468974878894259e-05;2.5587814254114456e-05;1.748037766583631e-05;1.8629067973358296e-05;1.2944938127965651e-05;2.9682613842063916e-06;2.905915721524494e-06;
EVOLVA HOLDING ;EVOLVA HOLDING - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;4.712145540632069e-07;1.1373829443522228e-06;4.823637489723516e-06;1.973822417545692e-06;1.3577475789709707e-06;4.812493094162196e-07;4.4699320961175647e-07;6.192797766116707e-07;3.907519881061278e-07;1.9623204216909255e-07;1.943902745046083e-07;1.2617891435161903e-07;2.2874814794586224e-08;1.5921504036245777e-08;
FEINTOOL INT HOLDING ;FEINTOOL INT HOLDING - BOOK VALUE-OUT SHARES-FISCAL;0.0006061813023639324;0.00022108415230968927;0.00045290190822853716;0.0004134613733531523;0.00011081687750397898;0.00018369995335419008;0.00012992784966872625;0.00011374571914413186;0.00015699902347429;8.228264922350981e-05;0.0004304428982065822;0.0001590676002696791;0.0001231799321061757;5.0085842306855204e-05;3.2647451911501324e-05;4.54436141190806e-05;3.74348992561453e-05;2.6463976279284764e-05;3.4144034604751895e-05;2.4160715887058895e-05;5.146452081868658e-06;5.620773394614039e-06;
FLUGHAFEN ZURICH AG ;FLUGHAFEN ZURICH AG - BOOK VALUE-OUT SHARES-FISCAL;0.0006134116108855644;0.0002008728957288297;0.0004680993138790067;0.0004247097256189173;0.00011640671597936054;0.00017950976716789532;0.00014616883087731702;0.0001362234021920385;0.00018856234364688276;0.00016980573333102641;0.000976902287771164;0.0003666562528795321;0.0003202593705728414;0.0001199693474357769;7.381743312285144e-05;0.00010373224295350886;7.898342933213312e-05;5.347630830010128e-05;6.067599290469635e-05;4.5508151226331905e-05;9.6736320943261e-06;9.473053666656596e-06;
FORBO HOLDING AG ;FORBO HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;0.0062011946087196426;0.0017201986426481552;0.004280932074598257;0.0041123897950480085;0.0008153666515544305;0.0011606048904577702;0.0009029213039520512;0.0008845604325351395;0.0010551057711950147;0.000977148826229112;0.0055525051338810374;0.0022153658127561098;0.002103711004664053;0.0006950658636009162;0.0004143023294500322;0.00047139144540022277;0.0003901347287842569;0.00026523939868477206;0.00028491520261547855;0.00023907679068682015;5.500172967975609e-05;4.41711975121934e-05;
FUNDAMENTA REAL ;FUNDAMENTA REAL - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;;;9.917208393472455e-05;6.735378943307745e-05;2.27893096485121e-05;1.367778036899671e-05;1.909974045912553e-05;1.4870045437489237e-05;9.735707485873552e-06;1.1327861829762591e-05;8.526978651474883e-06;1.9859151710833277e-06;2.009848649666389e-06;
GALENICA AG ;GALENICA AG - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;;;;;;4.878793183582347e-06;7.317582662706743e-06;7.076475564823062e-06;1.196058227757469e-05;1.4580041977823816e-05;1.1393446723695967e-05;2.6888073967991965e-06;2.982869657699682e-06;
GAM HOLDING AG ;GAM HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;0.00020469698957774481;7.029045209290632e-05;0.00017197642329126658;0.0001558533242920481;4.826710460415804e-05;0.00015523407412520432;0.00011277588679036933;9.388830215420624e-05;0.00012810189163323435;4.243839742508495e-05;0.00023121421030076927;7.406206457227618e-05;6.264129589050116e-05;2.110852847831217e-05;1.2563475021812902e-05;1.70878012779011e-05;1.2568473287765232e-05;8.234224682377637e-06;4.174762561979922e-06;3.181632445736116e-06;3.860760408108497e-07;3.7077805611681445e-07;
GATEGROUP HOLDING AG ;GATEGROUP HOLDING AG - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;1.5007588706997097e-05;0.0002780266331715178;0.00011209562375087024;4.994080880938749e-05;1.9646823486279324e-05;1.1690673114893263e-05;1.2699555977120262e-05;1.1294235348529042e-05;9.789038842281876e-06;2.9166255075473176e-06;1.175217960126963e-06;-8.185371227329437e-07;-7.056121106972559e-07;
GEBERIT AG ;GEBERIT AG - BOOK VALUE-OUT SHARES-FISCAL;0.00019057605145831604;7.580524609261349e-05;0.00020920800786585866;0.00023443592383925126;7.895925224886604e-05;0.00012826899360869533;9.815645295396227e-05;0.00010760437546816712;0.0001356211871241404;0.00012565637302403628;0.0006846005355341176;0.00023002526692575208;0.00020118437959063635;7.950310419811083e-05;4.850617782218193e-05;5.781768816709799e-05;4.769857991076807e-05;3.427496878708865e-05;3.735610247394709e-05;2.9841030331793884e-05;6.856090323155149e-06;6.818866573341534e-06;
GEORG FISCHER AG ;GEORG FISCHER AG - BOOK VALUE-OUT SHARES-FISCAL;0.00026063078570258413;8.744308343023083e-05;0.00018928801184162078;0.0001638414728410613;5.1522276146594726e-05;8.857998824151597e-05;6.23439415521157e-05;5.658374775382181e-05;6.795961013044917e-05;4.405810895328854e-05;0.00023482748856797913;9.019618895367023e-05;8.030258054614301e-05;2.055365520738078e-05;1.3700024106915778e-05;1.902197044066732e-05;1.5175991362242663e-05;1.0997882920870572e-05;1.3021834221874178e-05;9.647311612982531e-06;2.1002892450562585e-06;2.169666777302947e-06;
GIVAUDAN SA ;GIVAUDAN SA - BOOK VALUE-OUT SHARES-FISCAL;0.004913196830284505;0.0018523161917566864;0.004228681554358251;0.004023545996551667;0.001101706684212672;0.0017320531710197985;0.0013419998930726154;0.00106831686092881;0.0011092994723871047;0.001096283986440401;0.0067444063782513535;0.002401823322205972;0.002135224484463904;0.0006689509057395725;0.0003935605734533085;0.0005349468327069042;0.00038413926215356256;0.00026266240019370824;0.0003103402162967162;0.00022343173695667544;4.8119333319587166e-05;5.139461502900136e-05;
GLARNER KANT ;GLARNER KANT - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;;;;0.0002876917075512959;0.00010795434443810823;9.857141762039056e-05;3.5310770225225904e-05;1.905864649418089e-05;2.7556509873692344e-05;2.1240161639197378e-05;1.417041489182733e-05;1.6731448627003788e-05;1.2921173489388215e-05;3.043367026115283e-06;2.877450002186964e-06;
GLOBAL NATURAL RES ;GLOBAL NATURAL RES - BOOK VALUE-OUT SHARES-FISCAL;6.678734650071184e-05;4.993437424104602e-06;1.416777112130495e-05;1.130030770348211e-05;2.71697328285479e-06;3.7191325758093834e-06;2.4778701417639064e-06;3.5910731108218e-06;9.343741584843077e-07;1.5545319898453018e-06;;;;;;;;;;;;;
GOLAY BUCHEL HOLDING ;GOLAY BUCHEL HOLDING - BOOK VALUE-OUT SHARES-FISCAL;0.0439402994557632;0.014946713737441641;0.03469319224869161;0.03218347117240849;0.007462304454709677;0.011234902478455693;0.007990675716353715;0.007393121766904381;0.008758046058991435;;;;;;;;;;;;;;
GOLAY BUCHEL HOLDING 1 ;GOLAY BUCHEL HOLDING 1 - BOOK VALUE-OUT SHARES-FISCAL.1;0.0439402994557632;0.014946713737441641;0.03469319224869161;0.03218347117240849;0.007462304454709677;0.011234902478455693;0.007990675716353715;0.007393121766904381;0.008758046058991435;;;;;;;;;;;;;;
GOLDBACH GROUP AG ;GOLDBACH GROUP AG - BOOK VALUE-OUT SHARES-FISCAL;;;;;;;;4.804125434528215e-05;4.988430313356308e-05;3.8116994031930084e-05;0.00014801981315328694;5.217512232202268e-05;4.918004752000298e-05;1.0424075526720725e-05;3.6342030857297074e-06;5.767943035650561e-06;4.799593787973894e-06;3.837122720045113e-06;;;;;
GRAUBUENDNER KBK ;GRAUBUENDNER KBK - BOOK VALUE-OUT SHARES-FISCAL;0.02969715779968804;0.010936572193476003;0.0029804899358029735;0.002910842364682128;0.0008517859710235168;0.0012970680259418866;0.0007914499429127871;0.0007017839410412017;0.0009988379204700828;0.0008877909381168092;0.005255308546552943;0.0019664393223003153;0.0017797746211925195;0.0015706846164327002;0.0009617895693032944;0.00135989950443;0.0010456018659317757;0.0006936946275098523;0.0008113865485621914;0.0006142774311451878;0.0001381955248531;0.00013341955023973354;
