Date;Date;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
CEMBRA MONEY BANK AG ;CEMBRA MONEY BANK AG - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;0.0;0.0;0.0;0.0;0.0008704756645547196;0.0008809521103065713;0.0009393681333240986;0.0011106202751842505;0.0008203170583199213;0.0006188697853413016;0.0007408881134479492;0.0010182519627824835;0.000954184520450405;
CHAM GROUP AG ;CHAM GROUP AG - DIVIDENDS PER SHARE - GROSS;0.0;0.0;0.0;0.003387703719563176;0.0029517036347868897;0.0023705558005129882;0.0017880400149051015;0.002206694935899925;0.0;0.004412867922863069;0.0017547264434116514;0.0;0.0009698988654123073;0.0009162901732154943;0.0008525343002966819;0.0008412251940215808;0.0009983103597161803;0.0013864513661745149;0.0009901916565460825;;;;
CHARLES VOG ;CHARLES VOG - DIVIDENDS PER SHARE - GROSS;0.0018020561460626576;0.0;0.0;0.0006775407439126352;0.0005903407269573779;0.0009482223202051953;0.0007152160059620406;0.0005884519829066467;0.00016071403316366217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
CHOCO LINDT & SPRUEN ;CHOCO LINDT & SPRUEN - DIVIDENDS PER SHARE - GROSS;0.04805483056167087;0.06689147156034762;0.04529185039031281;0.09485570414776893;0.10626133085232803;0.10667501102308447;0.09834220081978058;0.09709457717959671;0.11571410387783676;0.1412117735316182;0.15792537990704864;0.15666526085705923;0.1858972825373589;0.19852953753002378;0.20602912257169814;0.22432671840575488;0.21962827913755967;0.2148999617570498;0.16503194275768043;0.34574778627570957;0.29868724241619515;0.297408162218308;
CHOCO LINDT & SPRUEN 1 ;CHOCO LINDT & SPRUEN 1 - DIVIDENDS PER SHARE - GROSS.1;0.04805483056167087;0.06689147156034762;0.04529185039031281;0.09485570414776893;0.10626133085232803;0.10667501102308447;0.09834220081978058;0.09709457717959671;0.11571410387783676;0.1412117735316182;0.15792537990704864;0.15666526085705923;0.1858972825373589;0.19852953753002378;0.20602912257169814;0.22432671840575488;0.21962827913755967;0.2148999617570498;0.16503194275768043;0.34574778627570957;0.29868724241619515;0.297408162218308;
CI COM SA ;CI COM SA - DIVIDENDS PER SHARE - GROSS;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
CIBA HOLDING AG ;CIBA HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.0012013707640417717;0.0014864771457855025;0.0012352322833721675;0.0020326222317379058;0.0017710221808721338;0.001422333480307793;0.001072824008943061;0.0007355649786333084;0.0;;;;;;;;;;;;;;
CICOR TECHNOLOGIES ;CICOR TECHNOLOGIES - DIVIDENDS PER SHARE - GROSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.698988654123073e-05;9.162901732154943e-05;0.00010230411603560182;0.0;0.0;0.00016175265938702673;0.00016503194275768043;0.00029635524537917964;0.00027153385674199556;0.0;
CIE FINANC TRADITION ;CIE FINANC TRADITION - DIVIDENDS PER SHARE - GROSS;0.0007880992212114023;0.0012999242639894222;0.0010804165038561893;0.003082132844058578;0.003222670028460326;0.0025881728230000805;0.002277605370986118;0.0021416709917887406;0.002339674894796594;0.0025926481620405103;0.0016108388750518958;0.0011505496757342431;0.0005935781056323321;0.0007009619825098532;0.000782626487672354;0.0009009521827971131;0.0010310050239968852;0.0011029220617918265;0.0007876974627824087;0.0009700695032078481;0.001350880937291428;0.0012392006759096169;
CLARIANT AG ;CLARIANT AG - DIVIDENDS PER SHARE - GROSS;0.0005868696182344055;0.00019770146038947185;0.0;0.00012060225241644907;0.00014758518173934448;0.00011852779002564942;8.940200074525508e-05;7.355649786333084e-05;0.0;0.0;0.0;0.0;0.0;0.00010995482078585931;0.0001136712400395576;0.00011216335920287745;0.00011230991546807029;0.00011553761384787625;9.076756851672425e-05;0.0005927104907583593;0.0;9.913605407276935e-05;
COLTENE HOLDING ;COLTENE HOLDING - DIVIDENDS PER SHARE - GROSS;;;;0.0;0.0;0.0;0.0005682391167368412;0.001256639209497144;0.0013728192712840022;0.0010869776267596312;0.00060994291172989;0.0003424702602335315;0.0005780597237857351;0.0006673646761586184;0.0007056142225455537;0.000612692349645718;0.0006693670961896988;0.0006886041785333424;0.0004950958282730413;0.00029635524537917964;0.0008146015702259867;0.0008178724461003471;
COMET HOLDING AG ;COMET HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.0002679056803813151;0.00014716123743276476;0.00012269974014830198;6.707653364735088e-05;0.00011747780466451822;0.00014128512571057408;7.116399259322304e-05;8.826779743599701e-05;9.64284198981973e-05;1.7651471691452276e-05;0.00012283085103881558;0.0001253322086856474;0.00012931984872164098;0.0002443440461907985;0.0003125959101087834;0.000308449237807913;0.00029949310791485404;0.0003466128415436287;0.00019803833130921652;0.00019757016358611977;0.00035299401376459426;0.0008674404731367318;
COMPAGNIE FINAN ;COMPAGNIE FINAN - DIVIDENDS PER SHARE - GROSS;0.00023066318669602017;0.0003433762206764511;0.0002215183228180754;0.0003197992311267638;0.00036778227289444644;0.0007306052977181029;0.000616158589136298;0.0006081651243340195;0.000406285075837738;0.00010590883014871365;0.00012283085103881558;0.00014099873477135333;0.00017781479199225635;0.0003054300577384981;0.00039784934013845156;0.0004486534368115098;0.0004242819028793766;0.00041593540985235446;0.0003135606912395928;0.00039514032717223954;0.00027153385674199556;0.0004956802703638467;0.02436066780710682
COSMO PHARMA ;COSMO PHARMA - DIVIDENDS PER SHARE - GROSS;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0003054300577384981;0.00028417810009889397;0.00039257175721007105;0.0003743663848935676;0.0;0.0;0.0;0.0;0.0002354481284228272;
CPH CHEMIE & PAPIER ;CPH CHEMIE & PAPIER - DIVIDENDS PER SHARE - GROSS;0.000810925265728196;0.0010033720734052144;0.0005558545275174754;0.0009146800042820576;0.0007969599813924603;0.0008296945301795458;0.0007152160059620406;0.0006620084807699776;0.0005624991160728176;0.0005295441507435682;0.0;0.000203664839114177;0.0002101447541726666;0.00019852953753002377;0.0001847157650642811;0.00016824503880431615;0.0001622254334538793;0.00015019889800223913;0.0002970574969638248;0.0;0.0004887609421355921;0.0003221921757365004;
CREALOGIX HOLDING ;CREALOGIX HOLDING - DIVIDENDS PER SHARE - GROSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004699957825711777;0.0;0.0006108601154769962;0.0005683562001977879;0.0;0.0;0.00011553761384787625;4.125798568942011e-05;0.0;0.0;0.0;0.0
CREDIT SUISSE GROUP ;CREDIT SUISSE GROUP - DIVIDENDS PER SHARE - GROSS;0.0;0.0012627623353447844;3.705696850116503e-05;0.00031031366071198696;0.00081053781811248;0.0008680975341478562;0.0007334540141140727;0.0006734832944366572;2.957138210211384e-05;0.0006463968933409823;0.00041762489353197303;0.0002152580684175994;2.9743565205977425e-05;0.00020036211787645476;0.00018642083366487446;0.0001892756686548557;0.00016846487320210544;5.776880692393812e-05;4.323836900251228e-05;2.746225273847065e-05;2.715338567419956e-05;2.478401351819234e-05;
DAETWYLER HOLDING AG ;DAETWYLER HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.0005249990238862543;0.0006495905127082646;0.00019969588581183375;0.0003286072607976281;0.00031524194819523984;0.00041437315392967033;0.0006075759970647535;0.001414050114924672;0.0005618562599401629;0.00041127929041083803;0.0007496191366254576;0.0006692739943813572;0.0008160082454335546;0.0008301588969332379;0.0006070044218112376;0.000616898475615826;0.0005490706978438992;0.0006932256830872574;0.0004950958282730413;0.0005927104907583593;0.0008689083415743859;0.0010409285677640781;
DATACOLOR AG ;DATACOLOR AG - DIVIDENDS PER SHARE - GROSS;0.012013707640417717;0.008918862874713015;0.0;0.018971140829553788;0.008855110904360669;0.02607611380564287;0.028608640238481624;0.0264803392307991;0.00964284198981973;0.0010590883014871364;0.0042113434641879634;0.0031333052171411847;0.0035562958398451267;0.003359730635123479;0.0031259591010878336;0.0030844923780791295;0.003244508669077586;0.003466128415436287;0.0024754791413652065;0.0029635524537917966;0.001900736997193969;0.008674404731367318;
DKSH HOLDING AG ;DKSH HOLDING AG - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;;0.0003071346407138973;0.00033597306351234793;0.000326804815113728;0.00036453091740935173;0.0011230991546807027;0.0003812741256979916;0.0003053090941017088;0.0003753833108136275;0.0005294910206468914;0.0005080722771229429;
DORMAKABA HOLDING ;DORMAKABA HOLDING - DIVIDENDS PER SHARE - GROSS;0.0021858941051740035;0.002229715718678254;0.0012352322833721675;0.0020326222317379058;0.0023613629078295117;0.0022757335684924686;0.0018238008152032033;0.0019124689444466017;0.00250713891735313;0.001659238338996514;0.002456617020776312;0.004386627303997658;0.002909696596236922;0.003359730635123479;0.0031259591010878336;0.0033649007760863233;0.0029949310791485407;0.003235053187740535;0.0024754791413652065;0.0031611226173779163;0.0028511054957909535;0.003098001689774042;0.12451007990299041
DOTTIKON ES HOLDING ;DOTTIKON ES HOLDING - DIVIDENDS PER SHARE - GROSS;;;;;;0.0;0.00028215271435202505;0.00023214430725667214;0.0;0.0;0.0;0.0;0.00012738005099081638;0.00012033944274896825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
DUFRY AG ;DUFRY AG - DIVIDENDS PER SHARE - GROSS;;;;;;0.0;0.0003311450107604248;0.00027245326808577746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008180063060429638;0.0006233256477957591;0.0;0.0;0.0;
EDIPRESSE SA ;EDIPRESSE SA - DIVIDENDS PER SHARE - GROSS;0.0027030842190939866;0.003344573578017381;0.0018528484250582514;0.003726474091519494;0.0032468739982655787;0.0026076113805642872;0.0019668440163956116;0.0016182429529932785;0.0017678543648002839;0.0019416618860597502;0.0019301990877528166;;;;;;;;;;;;
EDISUN POWER ;EDISUN POWER - DIVIDENDS PER SHARE - GROSS;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013448578251892794;0.00016008098447495002;0.00021732717994473176;0.00029868724241619514;0.0002726241487001157;
EDMOND DE ROTHSCHILD ;EDMOND DE ROTHSCHILD - DIVIDENDS PER SHARE - GROSS;0.19221932224668348;0.23783634332568043;0.13175811022636455;0.22358844549116963;0.24794310532209873;0.2844666960615586;0.3218472026829183;0.35307118974398805;0.38571367959278924;0.31772649044614093;0.271982598728806;0.2741642064998537;0.20206226362756402;0.19089378608656132;0.17761131256180873;0.15422461890395647;0.1871831924467838;0.19294781512595333;0.40350310004252865;0.0;;;
EFG INTERNATIONAL ;EFG INTERNATIONAL - DIVIDENDS PER SHARE - GROSS;;;0.0;0.0;0.0;0.0;0.00010620957688536302;0.0001020964190343032;7.971416044917644e-05;3.4949913949075506e-05;3.47435835795507e-05;3.101972164969773e-05;3.2329962180410245e-05;6.108601154769962e-05;7.104452502472349e-05;7.01020995017984e-05;6.239439748226127e-05;5.776880692393812e-05;4.950958282730413e-05;5.9271049075835927e-05;8.146015702259867e-05;8.922244866549241e-05;
ELMA ELECTRONIC AG ;ELMA ELECTRONIC AG - DIVIDENDS PER SHARE - GROSS;0.0030034269101044293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004956802703638467;
EMMI AG ;EMMI AG - DIVIDENDS PER SHARE - GROSS;;;;0.0008808029670864258;0.0009445451631318048;0.001232689016266754;0.0009297808077506528;0.0007649875777786408;0.0008357129724510434;0.0010590883014871364;0.0011932139815199229;0.0010653237738280027;0.001163878638494769;0.0011606342194062928;0.001079876780375797;0.0013740011502352488;0.0014725077805813659;0.0023107522769575247;0.001485287484819124;0.002370841963033437;0.0035299401376459425;0.003469761892546927;
EMS;EMS-CHEMIE HOLDING - DIVIDENDS PER SHARE - GROSS;0.0;0.0;0.002894560984035446;0.005013801504953501;0.0023613629078295117;0.0023705558005129882;0.0028608640238481624;0.0021331384380365945;0.0016071403316366218;0.0017651471691452275;0.0022811443764351466;0.002193313651998829;0.0024247471635307685;0.003359730635123479;0.0034101372011867276;0.005327759562136679;0.004242819028793766;0.004274891712371421;0.0032593808694641887;0.0039514032717223955;0.004616075564613925;0.0052046428388203905;
ENERGIEDIENST HLDG ;ENERGIEDIENST HLDG - DIVIDENDS PER SHARE - GROSS;0.0004805483056167087;0.0005945908583142011;0.00032939527556591136;0.0005420325951301082;0.0005903407269573779;0.0;0.0;0.0;0.00044999929285825406;0.0004942412073606637;0.0005264179330234954;0.00046999578257117774;0.00048494943270615366;0.00045814508660774715;0.00042626715014834095;0.0002804083980071936;0.0002495775899290451;0.0002310752276957525;0.00012377395706826032;0.00014817762268958982;0.00020365039255649668;0.00021066411490463485;
EVOLVA HOLDING ;EVOLVA HOLDING - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
FEINTOOL INT HOLDING ;FEINTOOL INT HOLDING - DIVIDENDS PER SHARE - GROSS;0.0009743116896378769;0.0012055329652320428;0.00022275355510144757;0.0;0.0003193743332839415;0.0005125141640709081;0.00048348602003033946;0.0002983451553336699;0.0002825352703017181;0.0;0.0;0.0001695118122473381;0.00021855054433957325;0.000247703776825922;0.0002881565935002785;0.0002843341155792943;0.0003374289015840689;0.0003124137078446574;0.00022312318660838398;0.0;0.0;0.0;
FLUGHAFEN ZURICH AG ;FLUGHAFEN ZURICH AG - DIVIDENDS PER SHARE - GROSS;0.000658351178694891;0.0;0.0;0.0;0.0;9.434812086041694e-05;0.00021456480178861216;0.00026480339230799103;0.00032142806632732434;0.0003530294338290455;0.0004913234041552623;0.0005953279912568251;0.0006142692814277946;0.0006108601154769962;0.0007672808702670138;0.0017385320676446005;0.0015972965755458885;0.001501988980022391;0.001138720405027995;0.0;0.0;0.0;
FORBO HOLDING AG ;FORBO HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.00910699107681865;0.011268240003627002;0.00658749376722377;0.003941932048083711;0.0;0.0;0.002145648017886122;0.0029422599145332335;0.001253569458676565;0.0021181766029742728;0.0042113434641879634;0.003759966260569422;0.0038795954616492293;0.004276020808338973;0.0045468496015823034;0.004766942766122291;0.004741974208651857;0.004390429326219297;0.0034656707979112892;0.0045441137624807545;0.005430677134839912;0.006196003379548084;
FUNDAMENTA REAL ;FUNDAMENTA REAL - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;0.0;;0.0;0.00011139781523876645;0.0001099200920188199;9.783441525218566e-05;9.104363971212648e-05;8.136074777953646e-05;9.740209064795705e-05;0.0001477144180676456;0.00013631207435005785;
GALENICA AG ;GALENICA AG - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;;;;;;;0.0003812741256979916;0.0002805543026880567;0.0003556262944550156;0.0004887609421355921;0.0005204642838820391;
GAM HOLDING AG ;GAM HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.0006054908650770529;0.00044074047372540153;0.0002091659999843537;0.0003441906979076187;0.0004002510128771023;0.00023705558005129884;0.00017880400149051015;0.00014711299572666168;0.00016071403316366217;0.0;0.00017547264434116514;0.00015666526085705924;0.00016164981090205122;0.00019852953753002377;0.0001847157650642811;0.00018226545870467586;0.0001622254334538793;0.00015019889800223913;0.0;0.0;0.0;0.0;
GATEGROUP HOLDING AG ;GATEGROUP HOLDING AG - DIVIDENDS PER SHARE - GROSS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0002506644173712948;0.0;9.162901732154943e-05;0.0001278801450445023;8.412251940215808e-05;;;;;;;
GEBERIT AG ;GEBERIT AG - DIVIDENDS PER SHARE - GROSS;0.0005754565959760087;0.0007120225528312557;0.000564912897595538;0.0011518192646514799;0.0012987495993062317;0.0011852779002564941;0.0014304320119240812;0.0015299751555572815;0.0017357115581675515;0.0019063589426768458;0.0021056717320939817;0.0019739822867989466;0.002133777503907076;0.002290725433038736;0.0023586782308208203;0.0023554305432604266;0.0024957758992904507;0.002403182368035826;0.001782344981782949;0.0022325428485231533;0.0030954859668587496;0.003098001689774042;
GEORG FISCHER AG ;GEORG FISCHER AG - DIVIDENDS PER SHARE - GROSS;0.0004415037557853511;0.0002549308305022137;0.0;0.0;0.00029517036347868897;0.0003555833700769482;0.0004470100037262754;0.0003677824893166542;8.035701658183109e-05;0.0;0.00017547264434116514;0.00023499789128558887;0.00024247471635307683;0.00010690052020847433;0.00024155138508405986;0.00025236755820647424;0.0002495775899290451;0.00026573651185011533;0.00020628992844710055;0.0002469627044826497;0.00020365039255649668;0.00024784013518192337;
GIVAUDAN SA ;GIVAUDAN SA - DIVIDENDS PER SHARE - GROSS;0.003689409616372281;0.00491652315968555;0.0031514892989768567;0.009859572905416667;0.009093018217324493;0.007884942703666301;0.006352906172957825;0.005421702344510389;0.0030844237244770046;0.007272406336878338;0.0075453237066701005;0.006893271477710607;0.011638786384947688;0.01435521271370941;0.014208905004944698;0.015142053492388455;0.013976345036026523;0.013402363206353643;0.009901916565460826;0.012249350142339426;0.017378166831487716;0.016357448922006943;
GLARNER KANT ;GLARNER KANT - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;;;;0.00017050686005933637;0.00019628587860503552;0.00019966207194323606;0.00020796770492617723;0.00016503194275768043;0.00021732717994473176;0.00029868724241619514;0.0002726241487001157;
GLOBAL NATURAL RES ;GLOBAL NATURAL RES - DIVIDENDS PER SHARE - GROSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;
GOLAY BUCHEL HOLDING ;GOLAY BUCHEL HOLDING - DIVIDENDS PER SHARE - GROSS;0.032437010629127835;0.0;0.0;0.0;0.0;0.0;0.02235765234637339;0.018418547064978044;0.0;;;;;;;;;;;;;;
GOLAY BUCHEL HOLDING 1 ;GOLAY BUCHEL HOLDING 1 - DIVIDENDS PER SHARE - GROSS.1;0.032437010629127835;0.0;0.0;0.0;0.0;0.0;0.02235765234637339;0.018418547064978044;0.0;;;;;;;;;;;;;;
GOLDBACH GROUP AG ;GOLDBACH GROUP AG - DIVIDENDS PER SHARE - GROSS;;;;;0.0;0.0;0.0;0.00011180587675226288;0.00018321399780657486;0.00022240854331229866;0.0002491711549644545;0.0002224646704170241;0.00025863969744328196;0.0002443440461907985;0.0002273424800791152;0.0002804083980071936;0.00029949310791485404;0.0;;;;;
GRAUBUENDNER KBK ;GRAUBUENDNER KBK - DIVIDENDS PER SHARE - GROSS;0.01021165149435506;0.012635055739176773;0.0069996496057756164;0.011518192646514798;0.011806814539147559;0.011378667842462343;0.009297808077506528;0.008532553752146378;0.010285698122474379;0.012356030184016592;0.01333592096992855;0.011906559825136503;0.012285385628555892;0.011606342194062928;0.01079876780375797;0.010655519124273358;0.009483948417303713;0.009243009107830099;0.006601277710307218;0.009088227524961509;0.010861354269679824;0.010533205745231743;
GROUPE MINOTERIES SA ;GROUPE MINOTERIES SA - DIVIDENDS PER SHARE - GROSS;0.0012013707640417717;0.0014864771457855025;0.0009058370078062562;0.001693851859781588;0.0016529540354806582;0.001422333480307793;0.001072824008943061;0.0010297909700866317;0.0012857122653092974;0.0015886324522307047;0.0017547264434116514;0.0015666526085705923;0.001616498109020512;0.0015271502886924906;0.0014208905004944698;0.0016824503880431617;0.0017470431295033154;0.0016175265938702674;0.001155223599303763;0.0015805613086889582;0.00244380471067796;0.0022305612166373103;
GURIT HOLDING AG ;GURIT HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.000620507999627575;0.000767765445798212;0.000425331649574483;0.0006998995884617521;0.0006098219709469713;0.0004897568283859833;0.0004648904038753264;0.0001912468944446602;0.0004178564862255217;0.0005295441507435682;0.0005264179330234954;0.00046999578257117774;0.00048494943270615366;0.00022907254330387357;0.00024155138508405986;0.0004206125970107904;0.0004991551798580902;0.000462150455391505;0.00033006388551536087;0.0004939254089652994;0.0008146015702259867;0.00017348809462734634;
HARWANNE CIE ;HARWANNE CIE - DIVIDENDS PER SHARE - GROSS;6.307196511219301e-05;3.7161928644637566e-05;2.058720472286946e-05;3.387703719563176e-05;2.95170363478689e-05;2.3705558005129883e-05;1.7880400149051015e-05;1.4711299572666168e-05;0.0;;;;;;;;;;;;;;
HELVETIA HOLDING ;HELVETIA HOLDING - DIVIDENDS PER SHARE - GROSS;0.0038347754788213358;0.0011862087623368313;0.00015028659447694704;0.0004946047430562237;0.0006493747996531158;0.0008534000881846757;0.0009655416080487549;0.0008826779743599701;0.0008678557790837757;0.001023785358104232;0.0011230249237834569;0.0010026576694851792;0.0010992187141339483;0.0010690052020847433;0.0010230411603560183;0.0010655519124273356;0.0010482258777019893;0.0010629460474004613;0.0007921533252368661;0.0009878508179305989;0.001357669283709978;0.0013631207435005786;
HIAG IMMOBILIEN ;HIAG IMMOBILIEN - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;;;;0.0009377877303263501;0.0009814293930251775;0.0008984793237445623;0.0008780858652438593;0.0006436245767549537;0.0;0.0006245278705065898;0.0006691683649911931;
HIGHLIGHT EVENT AND ;HIGHLIGHT EVENT AND - DIVIDENDS PER SHARE - GROSS;0.0004463092388415182;0.000690468634217366;0.0004969751220100688;0.0009438142562703008;0.0008223446326516275;0.0;0.0;0.0002733359460601374;0.0002986066736180843;0.0003279643440271833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
HOCHDORF HOLDING AG ;HOCHDORF HOLDING AG - DIVIDENDS PER SHARE - GROSS;;;;0.013186297958027707;0.012488067738056373;0.009227151397916755;0.0007263018540544522;0.0011951459772833995;0.0009642841989819731;0.0010590883014871364;0.0010528358660469909;0.0009399915651423555;0.0009698988654123073;0.000977376184763194;0.0010514589703659078;0.0010375110726266164;0.0009483948417303712;0.00092430091078301;0.0;0.0;0.0;0.0;
HOLCI ;HOLCI - DIVIDENDS PER SHARE - GROSS;0.00048355173252681317;0.00012189112595441122;0.0003446298070608347;0.0006680551734978583;0.0006322549185713517;0.000670393180385073;0.0006229531411929373;0.0008458997254283047;0.000688820346139456;0.0005044790609417061;0.00050150081752705;0.00029829065667184076;0.0003540130858754922;0.00037812241148026067;0.0003518124879224307;0.0004206125970107904;0.0004991551798580902;0.000462150455391505;0.00033006388551536087;0.00039514032717223954;0.0005430677134839911;0.0005452482974002314;
HUBER+SUHNER AG ;HUBER+SUHNER AG - DIVIDENDS PER SHARE - GROSS;0.0003712235660889075;9.216158303870117e-05;0.0;8.401505224516677e-05;0.0002916283191169447;0.00035179048079612746;0.0003890775072433501;0.0003677824893166542;0.00032142806632732434;0.0002824235470632364;0.0005264179330234954;0.00029766399562841255;0.00016164981090205122;0.0002443440461907985;0.00039784934013845156;0.0002804083980071936;0.00031197198741130634;0.0002541827504653277;0.0004125798568942011;0.00031611226173779166;0.00035299401376459426;0.0004956802703638467;
HUEGLI HOLDING AG ;HUEGLI HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.0027030842190939866;0.0037161928644637568;0.002058720472286946;0.003726474091519494;0.0050178961791377125;0.004978167181077275;0.003754884031300713;0.003236485905986557;0.0008035701658183109;0.004765897356692114;0.00543965197457612;0.004856623086568836;0.0038795954616492293;0.004276020808338973;0.0045468496015823034;0.004486534368115098;0.003993241438864721;0.0;;;;;
HYPOTHERBK LENZBURG ;HYPOTHERBK LENZBURG - DIVIDENDS PER SHARE - GROSS;0.04805483056167087;0.05945908583142011;0.03499824802887808;0.057590963232574;0.053130665426164014;0.04267000440923379;0.03397276028319693;0.030893729102598952;0.03535708729600568;0.038833237721195006;0.03860398175505633;0.03446635738855303;0.03556295839845127;0.03359730635123479;0.031259591010878336;0.030844923780791296;0.02745353489219496;0.03466128415436287;0.018153513703344847;0.021732717994473176;0.029868724241619512;0.028501615545921188;
IDORSIA LTD ;IDORSIA LTD - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;
IMPLENIA AG ;IMPLENIA AG - DIVIDENDS PER SHARE - GROSS;;;;;;;0.00012516280104335709;0.00014711299572666168;0.00016071403316366217;0.00024712060368033183;0.0;0.00034466357388553034;0.0004526194705257434;0.00021990964157171861;0.0005115205801780092;0.0005327759562136678;0.0004991551798580902;0.000462150455391505;8.251597137884022e-05;0.00014817762268958982;0.0;0.0;
INA INVEST ;INA INVEST - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;;;;;;;;;;0.0;0.0;
INFICON HOLDING AG ;INFICON HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.0;0.0;0.0;0.0;0.0;0.0023705558005129882;0.002145648017886122;0.002353807931626587;0.0019285683979639462;0.001412117735316182;0.003509452886823303;0.004386627303997658;0.005172793948865639;0.004276020808338973;0.0042626715014834095;0.0036453091740935167;0.003993241438864721;0.0046215045539150495;0.0036307027406689697;0.0035562629445501557;0.004344541707871929;0.0052046428388203905;
INFRANOR INTER AG ;INFRANOR INTER AG - DIVIDENDS PER SHARE - GROSS;0.0018621246842647464;0.0023040395759675292;0.0;0.0;0.0005903407269573779;0.0;0.0003576080029810203;0.00044133898717998505;0.0006428561326546487;0.0;0.0;0.00015666526085705924;0.00016164981090205122;0.00015271502886924905;0.00014208905004944698;;;;;;;;
INTERROLL HOLDING AG ;INTERROLL HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.0015017134550522147;0.0018580964322318784;0.001029360236143473;0.0;0.0;0.0;0.0;0.003089372910259895;0.0016071403316366218;0.0;0.0;0.002193313651998829;0.0025863969744328195;0.0026877845080987835;0.0025576029008900457;0.0033649007760863233;0.003993241438864721;0.0038127412569799158;0.0036307027406689697;0.004445328680687695;0.007331414132033881;0.007683044190639625;
INTERSHOP HOLDING AG ;INTERSHOP HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.02252570182578322;0.0;0.0;0.005081555579344764;0.005903407269573779;0.009482223202051953;0.004291296035772244;0.005884519829066467;0.006428561326546487;0.00706058867658091;0.007018905773646606;0.006266610434282369;0.006465992436082048;0.006108601154769962;0.005683562001977879;0.005608167960143872;0.004991551798580901;0.005083655009306554;0.0036307027406689697;0.004939254089652994;0.00678834641854989;0.006196003379548084;
INTL MINERALS CORP ;INTL MINERALS CORP - DIVIDENDS PER SHARE - GROSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.879595461649229e-05;;;;;;;;;;
INVESTIS HOLDING SA ;INVESTIS HOLDING SA - DIVIDENDS PER SHARE - GROSS;;;;;;;;;;;;;;;;;0.000586507336333256;0.0005430267850850183;0.00038782506548054905;0.0004642898844273815;0.000678834641854989;0.0006196003379548084;
IVF HARTMANN HLDG ;IVF HARTMANN HLDG - DIVIDENDS PER SHARE - GROSS;0.003784317906731581;0.0005202670010249258;0.00028822086612017244;0.0004979924467757869;0.000454562359757181;0.0003650655932790002;0.0002878744423997214;0.0002883414716242569;0.0003712494166080596;0.0004836503243457924;0.000543965197457612;0.0;0.0006142692814277946;0.0006261316183639211;0.0006251918202175668;0.0006449393154165453;0.0005989862158297081;0.0005776880692393812;0.0004125798568942011;0.0004939254089652994;0.0009503684985969845;0.0004708962568456544;
JELMOLI HOLDING AG ;JELMOLI HOLDING AG - DIVIDENDS PER SHARE - GROSS;0.02763152757296075;0.03418897435306656;0.013175811022636454;0.021681303805204326;0.018890903262636094;0.015171557123283125;0.017880400149051016;0.014711299572666169;0.0032142806632732435;;;;;;;;;;;;;;
